"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Dominican Republic","DOM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","18.8132148185075","16.3430618122422","24.183958257493","25.9778939177183","28.0323740281176","20.2679878392073","25.3379408476471","25.009663703131","26.6425725141322","26.111336854937","27.9296661056883","27.705696969697","24.6432303512126","26.9741726373251","34.9725535769218","32.2351064125361","29.1757360496014","28.2774502408929","29.4660780669145","31.7674819960719","34.0691852158609","29.0016729927393","24.6350581803227","24.3630436197211","30.0100742625496","30.8340954540244","26.4865443992644","32.5309771643843","36.8708071414438","38.8010048828816","38.5877057660046","22.91110251235","43.661051225615","41.6135643746557","40.9493683538864","38.671237757911","37.755781144158","39.0109496254079","41.6014184344939","41.3216511739672","43.8025679543791","38.6199477193793","37.9992727472887","42.2965050258884","40.2039462963057","33.3224205843488","35.5415663659558","35.1852086651157","37.4853165972225","29.5813545046849","33.3241838654991","34.8026905899502","33.8054960193236","31.5145973901069","30.706790459534","29.4213229999124","28.9171864911386","28.0894851965603","",
"Algeria","DZA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","67.1436317062962","67.5037710393941","20.8186466819923","36.8255151428299","29.4397625286893","25.8330783500862","24.6535720040753","21.631769324965","24.1872543580569","28.070758079996","29.1526684055845","27.6637775284367","25.7268683015027","31.5897635298628","35.4897756232698","42.9655991893928","37.1186729568061","41.7403173005898","40.1687321682685","32.8657490800092","30.3384616947124","30.8777428614597","28.9980749459833","25.8023112440766","27.4663675069292","26.7421877427078","23.1719532337981","18.4121097433912","22.6037193991007","28.5140563708175","24.9370285987113","23.5997645372107","23.8694899566974","23.138936373697","26.0537125425428","28.9962292290876","23.9446995515946","21.3376001260742","22.516096548704","22.7789989545033","20.7886257603489","22.0168577328644","25.6296317330424","23.8759429702969","25.6481996722076","24.0734043582286","21.919325860296","24.8699633870814","28.7111769178343","35.9526777107593","31.4221139098984","28.6853215696516","28.5144313585075","30.4009257967918","31.926659337883","36.5233508297033","35.0322328950993","33.5014652299531","",
"East Asia & Pacific (excluding high income)","EAP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","7.41698514165851","6.95446835867675","6.035706151884","5.99799820204021","6.33354033052751","5.89455912479691","7.25281904089435","6.7558435344447","6.62289560730786","5.98144266048985","6.33751990161473","6.03252109647152","6.44066074679142","7.48215553693393","9.80284124230174","9.26399598454906","8.54034185580772","8.40748485029345","9.28501135138136","10.5880351335711","11.3221935234749","12.4747413397941","13.2746729139371","13.3495044318194","13.4193749291025","15.3581981508393","14.3250018866517","15.6963623181007","18.817957311651","17.7967401505204","16.6229341134995","17.5248487014188","19.729289634793","23.6389474500616","22.6731083083916","22.7217741937875","22.2404388519502","22.1963430005585","22.3954070645745","22.1137549868935","25.5855865898525","25.1334087191284","26.2652291717351","29.624674218776","33.3870572467232","33.5241831737159","32.9700866046865","31.3149291908457","30.1093346538787","24.5589784303314","27.0665293245229","28.6687456781751","27.5449993538989","26.9069735296227","26.2142944122178","23.2317915118509","22.3474960168177","23.3444178450563","",
"Early-demographic dividend","EAR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","13.2158674550744","12.937762882414","11.64296128615","12.1523423404044","12.4869335798519","12.0417016149144","13.5960988889957","13.436924637687","14.2278351745774","14.0840528158939","13.9254700296415","13.8811453205472","13.9340315852385","14.8301964850778","16.6027006578066","18.5883117120872","17.9696813554225","18.9229741838482","19.3288237036373","18.9073551993649","20.2505781145266","20.7017591712806","20.0003380492419","19.6431084632853","18.9508361074137","17.9518343636567","17.2770024879619","17.887929416486","19.5123552374961","20.1631764194783","20.4141915380462","21.1489902594507","21.8211115513902","21.1589124082944","20.7821503396631","22.6488578869068","23.2218792823615","24.0439901293569","24.4908861851593","22.3673063257974","23.5781672165292","23.2580162257989","23.8879769910808","23.9972395408116","26.5570908932839","27.7010898159907","27.9881070746337","28.6263275729584","30.2339508806865","27.0712626137386","27.4727341892854","29.150929023119","29.7059811870424","29.3159869168154","29.0737271392105","27.9098457234158","26.6442556818351","27.5225112239112","",
"East Asia & Pacific","EAS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","11.853710918648","13.197315541482","11.9226786501173","12.1335011609592","11.743392257783","11.562941979996","12.4394911614995","12.2676969289912","12.653405084763","12.4427078725884","12.805547450305","12.5740678626934","12.0512193020235","13.765042107602","17.725137904673","16.3202494373609","15.9239137508529","15.5156986227691","15.5404656663493","17.9037408078823","19.7133752848329","19.9307081182555","19.6207297896521","18.629002062507","18.5570960195072","18.7376857675924","17.1017683090515","18.0116910940491","19.9430170514519","19.5981998605257","19.273070141129","19.1841401125257","19.8460865898693","21.3868959137759","21.1511976111601","22.1212727700822","22.1723735883529","22.289158106794","21.9953937703132","21.806515784193","24.6923900755247","24.1588780693388","24.6008013501543","26.8408044982429","29.7925811344344","30.6207787509274","31.4926495031153","31.0761993796857","32.4278859947068","26.4634669718666","29.1291888597042","31.2726418404549","30.952595422608","31.0259097177735","30.856718045455","27.6142051630939","25.7393220386303","","",
"Europe & Central Asia (excluding high income)","ECA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3812902154617","20.5915420909028","17.0920734249543","40.1209424764721","30.8876265321721","27.8855004694949","30.1711426738972","28.9116605860131","29.8698593473452","27.8616904943038","28.5343802859927","29.522825917743","29.7871551461379","29.9161288385555","30.3590223235938","30.6904543153819","29.2623138030373","29.4065391875151","29.7878063279035","30.2396069695202","26.79742610055","28.1353442525012","29.7681688744945","29.6751485731596","28.8700024074684","28.790822441479","28.5343874373855","28.6358014552414","29.9604889043787","",
"Europe & Central Asia","ECS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","19.5439449480716","19.6120249291613","19.6006598561709","20.0196125211956","20.2016714776487","19.8250667019227","20.0429872272444","19.6666993362138","20.2286387905633","21.0661214384048","20.0510006818368","19.7842324630196","19.6889402820818","21.4435193848258","25.8730381862325","23.2772441394724","24.9406582650385","24.7088158514613","23.1896182975825","24.7752266342133","27.0323469653217","27.5520364592076","27.4117273190076","27.1485918213282","28.5096843683726","28.5926025660148","25.3988859949807","25.2812062681052","25.7709089260151","26.7693435973535","26.07239347374","25.2322742076946","28.0037771086233","26.0057510272221","26.5382092038367","27.8073384853124","27.9514769364243","29.5026695475718","29.8793901404148","30.4189487686206","33.7047592986007","33.2108463323617","31.9422170460582","31.6541662365424","32.7554292059095","34.0689513140607","36.0600789003415","36.5650862166792","37.5386214330902","32.9946858173295","36.4183550831335","38.7843763470679","38.9300707554027","38.5376484628675","38.4836166872343","38.3682981211834","38.4031216700676","39.8150457035975","",
"Ecuador","ECU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","10.3640719922139","10.1516653685266","10.7943896253692","9.95697544232937","10.1444581483728","10.290481092282","11.114369199533","12.0315925734963","13.9182074148867","12.1023572054297","13.010025402533","16.6901086127357","15.550077564171","16.6595970580145","18.7523195538694","19.3341564040548","17.9782683283951","18.1393334090066","18.563846110533","18.1715032730298","17.8769831023352","15.2974278533261","17.7564544710672","15.3164023809484","15.6818801344596","16.0359384241434","17.4812010058534","22.3646357882814","23.6564504742201","24.8299322177703","21.8305402720974","21.5220563955058","20.6728035108946","23.1353775913338","23.4979294250568","24.624367359648","21.9424179952391","23.4822601074067","25.5031570829793","22.82370915869","27.3371640115967","27.5223100691326","27.884175755006","24.643230639742","26.1108917684824","28.4816556016882","29.3767084189742","30.6553704545877","33.8933078227637","26.8557410860957","32.4082827425812","33.3690390907468","31.5863031373811","30.9678677603585","29.6563148434008","23.9856557706229","19.016549070733","21.5889034983957","",
"Egypt, Arab Rep.","EGY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.8255051884216","19.7418860209558","19.5184708693255","23.5869266684977","24.8742368742369","20.1324210990951","20.4841941684047","19.1139340381884","17.4635683339898","16.5330661322645","17.0945777111444","17.7829783452321","17.3751077256679","18.1611208406305","31.2974177716743","35.546300832925","27.9181457506786","31.365790082705","33.9362115908207","42.9715246067986","42.8683992757859","43.498141105081","37.8687210545066","34.2105263157895","31.9620253164557","27.8820375335121","22.2222222222222","22.7184466019417","35.2272727272727","32.3376623376623","32.5678496868476","35.3777777777778","30.9130122214234","30.090206185567","28.0571428571429","27.6960784313725","26.1987794245859","24.8965776607747","25.7132915796799","23.3094928478544","22.8168185827698","22.330638416504","22.6708894167326","24.3832335329341","29.5899443643107","32.6090993500464","31.5687226809131","34.828141783029","38.6376326074819","31.596622529265","26.5871042599039","24.6882065494858","24.3148026512211","23.3551924317351","22.6760563380282","21.6620974671631","19.9010851110947","29.3083573487032","",
"Euro area","EMU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","18.1596883527336","18.4522721076485","18.5775881372296","19.3449341165769","19.4809348048666","19.2565660189008","19.7533153943023","19.1192261879394","19.4885847015626","20.7271775376077","19.8054779690877","19.4981956487572","19.4933608603294","20.7987364435763","24.7937195798013","22.4358518135488","24.1503970567708","23.9327862131065","22.8791609939473","24.7874658278082","26.9101340084574","27.8728922520215","27.5183026935209","26.9219338311279","28.1066061341358","28.2639638374954","24.4626663335053","24.5196728001499","25.177774102302","26.7430250014458","26.3123632949767","26.3430621916188","25.7944138381701","24.2606411706913","25.4427411083883","27.04376088285","27.2687930807518","29.0669846326912","29.8757023964035","30.5646105935517","34.6888603809953","33.9549016126011","32.2532069271897","31.7594165371248","33.1031679833671","34.9241245370747","37.1975018417","37.916166867181","38.7524557107368","33.3523463438077","37.5003956434114","40.204958308662","40.4982949215593","39.9883910315255","40.2605116390622","40.3382254476132","39.9944777512343","41.5032228000364","",
"Eritrea","ERI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.953583024649","71.5033107169133","82.8621152906693","82.9346092503987","87.3837499432927","85.7999538709925","80.0930820850693","86.7248286299297","58.2107413330059","61.2556705989949","64.8089828171642","67.5654964566073","59.7955078666408","54.9403177017381","38.3613366615876","28.7877069488713","26.132193400212","23.443517755704","23.3453106358911","23.1535693619993","","","","","","","",
"Spain","ESP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","6.90132215909331","8.60150176253234","10.1191271129091","10.7800567605925","11.3836299665543","13.1459716917289","13.5562540233952","11.8836072599562","12.600408531922","13.1285737412721","13.6611865856191","12.8529428927731","13.8115969183166","14.753491550322","18.4706467245999","16.6738644263171","17.4726023063175","15.8771884536989","13.8156059970896","14.1011534010404","17.2323097963284","19.0552654918035","19.5088566472735","20.6482666182855","20.1944194802678","19.9584473064563","17.1127720423056","18.5547343204475","19.3685409262735","20.7366745266804","19.842749224172","19.6750005566107","19.7473148836425","19.1992210727559","21.2870140628029","22.8984384014351","23.2100116395351","25.5385108358476","26.6810097429437","28.3408153238345","31.62166344294","30.2119429100765","28.5057281045473","27.6640629667244","29.0335724733579","29.6673207488776","30.787302053426","31.6987214183476","30.4414432574078","23.8237823571061","26.8242771304473","29.1659854883325","29.2311613123488","28.9620773467305","30.2834788306257","30.6703345746937","29.9294068422436","31.4260498323396","",
"Estonia","EST","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.349849801987","72.3010964507611","82.0730589350708","84.0477879799046","74.6394920589214","64.877407385404","65.3050525980039","65.7721256256174","65.8824269157401","69.3945222827712","71.0107067337142","73.6328690193704","72.0699788623291","70.7252098903072","55.8449338146481","68.7219213334967","80.810223944325","84.4388956826911","81.4914198094612","79.7429549803544","74.6039515327999","75.1214879360616","73.5465835519608","",
"Ethiopia","ETH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5460822119553","31.630605984481","28.9877135217855","29.0994642402923","30.2928105475922","27.5583169021532","23.7123171206915","",
"European Union","EUU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","19.4708329554763","19.2981944107573","19.2606330094234","19.8057989599807","20.1082742997632","19.7356725878207","19.9600883753575","19.5569937697176","20.2363227615933","21.1403335462911","20.2106179509632","19.8357745245081","19.806773135186","21.5696746160283","26.0999248059595","23.3336576607423","25.0793652518851","24.8564529092701","23.5779455463969","25.3012449691887","26.6491831817146","27.2427565416195","27.1305865694078","26.8251720133417","28.1838268037923","28.2487539232498","24.8599708936006","24.8482164699654","25.3753853922209","26.8089203812056","26.2556922294764","25.8982370044385","25.7818353725386","24.8054445769179","25.9441152067539","27.1890088879229","27.5295454893849","29.0518243482695","29.7196357244387","30.3862065759021","34.1885571957193","33.6133156188088","32.1852805675216","31.8146242764193","33.0771697920684","34.771354618739","37.133614394547","37.569329154565","38.6037810046946","33.6616391995705","37.5104557740767","40.0317768639307","40.2691177221987","39.781727647535","39.9495775797971","39.8562050944168","39.7111568271824","41.2466979026893","",
"Fragile and conflict affected situations","FCS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.382164161799","24.5670864550652","23.8906022772226","23.8929270307259","25.3278720335069","24.4215502866753","24.3427802072142","33.9145819957401","37.2317649297492","37.4565540301555","30.3001106728036","34.2133190735313","36.6241283937043","42.9187705714299","41.7524326959808","41.5010454033468","35.9290624235642","33.1326551735195","33.8253823327808","36.5970863082238","36.2606860135698","34.5921148583775","35.4837505255693","41.3970500044157","45.3656569600059","43.2641508569503","38.4781316373301","36.0245342485226","",
"Finland","FIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","22.2407505421844","21.3817561912241","21.4379545862883","19.4076250867866","21.1987576601272","21.0452003212796","20.6314224815535","19.7890196746197","20.2324013177622","22.2788305711138","25.5323462603191","24.8558870024761","24.1192799114689","24.8849966964314","29.5120885595397","28.1780339697981","25.70195904976","25.5197287750197","24.7472335553956","28.5137721794061","32.1002315776973","30.2882343676169","28.6824963227569","28.6921950198786","27.0944708213391","27.3003345629236","24.3178195728403","24.4675355345309","24.2423847617062","24.8402751108473","23.6820129656082","22.2028012235229","24.6770848064866","26.7714698885105","28.3866560902521","28.3067494622347","29.4091710758377","30.4628943993932","29.5509295409613","28.6338961417552","32.9074349960737","30.553113121984","30.204533040212","30.7714638217577","32.4021782340655","36.3720975502929","39.0118993824371","39.1791364747245","41.4338886279045","34.2602566439631","37.4120791020844","40.0103622205629","40.924356709194","39.6994167346979","38.1522723069585","36.9658975973741","36.7747586584049","38.1286853195659","",
"Fiji","FJI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.9103139013453","40.7965554359526","38.8319672131148","48.6381322957198","50.089928057554","54.195205479452","47.953216374269","47.2477064220183","51.8518518518518","53.8606403013183","51.6162669447341","57.5743275129778","55.185610409491","58.7643929162303","54.3555555555556","43.6344161389729","42.4378872997052","46.6747826123842","47.0663771005412","50.7040718141281","52.71933996957","57.432323423594","49.6362256354981","49.0369507059227","43.8955618285893","44.7398328902393","39.4745775466922","42.042042042042","51.1463844797178","60.3552798614131","67.1565656565657","60.5044074436827","54.9146505668245","59.4487408288717","59.452177817692","58.8473059294814","58.8453815261044","58.440011908306","58.3042197041043","61.420019344888","70.2634124787017","68.725394501598","63.9240534599638","68.2465594864973","70.4159500039139","65.1204907902097","67.9163342000117","61.5940737017552","73.5795912640603","59.7446605950046","63.8930956897042","65.1962418255196","64.1746479885176","69.4749584086648","63.3502718033562","55.583606557377","51.5804803270312","","",
"France","FRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.5691723938445","12.3388102552784","12.1168866838833","12.4670893684467","13.049451022047","12.5741333538459","13.2487383966344","13.1040467393871","13.4614928423301","14.8020062447772","15.4377953507613","15.5272768774252","15.8473227808061","16.8812501740996","21.7254868245712","17.8585358408655","20.2646985459187","20.4024028134951","19.1956743112029","20.3176715803219","22.5200876552228","23.4410816004392","23.8536900863327","22.7035012420985","23.7063490940978","23.6921744937567","20.5045200320159","20.6953876420443","21.0254913722756","22.3436273030054","21.760321808445","21.6487970651412","20.6610532607475","19.1125443145592","20.1659170058998","21.0232025170056","21.2736750818117","22.5103014673064","23.380274814039","23.6843852136939","27.2662714690058","26.6934728903914","25.5409745004028","24.6858645485955","25.4561715567725","26.947655734595","28.16836935943","28.5674990728149","29.2776980294924","25.6269036398058","28.0794912416196","30.369238945981","30.499031981938","30.3993172078638","30.8121120215465","31.1590715564548","30.9734322668189","31.9841777192091","",
"Faroe Islands","FRO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8814954784721","49.713485292245","57.5288226388727","50.6138160632543","48.1426003594967","58.4890250127616","45.7032411537318","52.495183044316","52.0570160464322","58.3776810191904","54.8565390555149","48.4297520661157","48.2692010508422","55.2361551229817","63.6996336996337","57.1194985692874","","","","","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","84.3192488262911","","","","","","","","","","","","","","","","","","","","","77.0598549752808","74.9811912401149","76.3824616976678","75.5868392710763","84.3748930073809","85.6381491084475","80.9929203342851","81.866789306739","81.2361806857232","82.4060263143406","73.4695096908988","77.4864307568032","72.4040575260779","","",
"Gabon","GAB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.6272095196205","31.6628120291076","30.7683996684865","45.3936620976737","35.9514815816693","37.2972972972973","39.5695264187958","48.0539071856287","49.2455146102841","54.0508644027053","37.988818326521","52.3311132254995","72.2578801843318","57.6660273122284","43.2606941081517","47.9022491349481","46.0992907801419","51.2605042016807","46.9213649851632","37.4030406453615","31.6301703163017","40.6955693187232","39.666919000757","43.542521086435","40.2004883691042","57.2809063645451","54.7043352846356","45.2195072263918","41.7914367793285","41.1980531636091","30.8589411329137","33.2714792537205","33.7932892329726","34.5484230291866","38.2510468214595","35.7476971557854","33.0076558637737","37.2322537068605","48.5684310018904","38.1189481017067","32.6697522310293","29.3633807625275","32.1501818428416","28.3731737105414","26.728381864986","23.9409270825355","28.077592735444","26.6038745775238","26.7991605832374","31.3328452395852","31.4941703485316","28.7540052056817","31.3924675039244","33.2776302665374","28.9994366216762","27.9177729544577","26.0980337724197","24.6412159556512","",
"United Kingdom","GBR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.5926924218601","20.2398907737527","19.6212735050391","19.7224543776779","20.4268201699768","19.3935705930505","18.8996534324654","19.5146815417295","21.4962821997945","21.0722491021274","20.5489052542653","20.1199824186658","20.3182885649631","24.2686254675929","31.0059576108774","26.5483323571938","28.5326534569332","28.3698017451729","26.1442562641654","26.4537828098392","23.925253458496","22.6741733652935","23.2360761361401","24.2836737037966","27.0255302842517","26.2281415655303","24.9139526846709","24.7703941749915","24.6853928989526","25.5146069280086","24.4211374219756","22.2651119657513","22.9141615811476","24.4172908041722","25.2913965453384","24.8859510617779","25.5681711218577","24.8894550738882","24.5282427655804","25.1586658662952","26.6871478270291","27.0426103653649","26.5688433250105","25.9369315756213","26.0686471397788","27.253881675089","29.1173847830618","27.3392925128452","29.6665049250636","28.3159075693544","30.8198676226061","32.0497326706877","31.7120265839873","31.6840451135885","30.252435682628","29.0951572399969","30.3270852147215","31.9331991256543","",
"Georgia","GEO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8450704225352","46.2585034013605","45.1388888888889","45.3333333333333","31.25","66.2868632707775","71.7501478938092","109.130510916547","42.3267831001806","32.3705508835684","42.142594330352","37.1079148153487","38.0963085675264","39.6672123303314","38.8685695938317","42.3997021596523","46.4221096673402","48.1823009503316","51.5677294052005","57.0167147963282","57.9505828189382","58.4035773401547","48.9341321476275","52.7644643003124","54.7740689074223","57.7983248944553","57.6413822875591","60.4701485409832","62.2702269046483","59.3253576738686","62.2485776614569","",
"Ghana","GHA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.4430379746835","36.4516129032258","28.4701114488348","27.4545454545455","23.8673139158576","26.7394270122783","19.631093544137","19.9468085106383","20.8235294117647","20.3398300849575","22.7091633466135","20.24","15.2042628774423","16.3953156241074","21.8025751072961","18.4364944160515","16.0435182347533","11.5470751590074","9.6874106547222","11.1615052087024","9.15476523849529","5.32316250378652","2.98203606667361","5.98898053662831","10.7705840827022","13.5893519274271","20.1355904363181","26.1855227882038","24.0621159136831","24.3432537358508","25.850287720007","25.5248032052346","28.7676403692637","36.4152010536918","36.7625168107589","32.9266483481043","40.0927619568381","52.9915470404013","46.7281914893617","49.6267650803215","67.2461725439646","64.8128376940797","54.8729912815685","56.6081030628332","60.3670092258015","61.7222971639139","40.7293250807417","40.8292316808483","44.4847683116359","42.3028725496475","45.901097808525","49.3588453047101","52.808816954646","35.8578374910211","36.349465253021","43.6275984155246","37.4769955168535","38.3902007441113","",
"Gibraltar","GIB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0724181572223","30.7037499542648","31.0745554062417","29.7859681284314","33.4417832206759","30.5855840665292","26.0732793786276","28.0838451619698","25.8625104644249","24.5253739097006","24.3450726429115","22.8539822206612","26.9239714985538","26.0335303122979","28.9578459669829","30.0182469957935","28.9704244905935","25.1853956687302","25.8162429036857","35.1110728288632","45.5619946111493","47.5700809543233","42.5437843622247","47.2995636561148","43.2053618943332","53.3524316724919","53.5369321211308","53.9558234774416","50.0834526261945","50.9458553079579","81.5484293765003","104.036289953059","",
"Gambia, The","GMB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","43.5773274224193","47.1898483080513","50.9933527696793","51.0917109458023","40.9088572739789","37.1813100436681","40.7557432432432","42.38109375","43.7154972544234","43.6145978391357","46.3548873228325","47.5171174744616","59.8879743303571","63.2552130474224","63.5984727882557","66.7570311333647","59.6381602422238","62.482250979714","64.7891913152926","53.9166164173161","56.0983198506534","59.2869041517171","58.4532826518349","65.2774202177885","71.582679085085","34.6640272408911","36.8503769782072","36.4379064785144","28.6764609354065","35.5011489922873","29.1557227815931","25.3852955516743","28.565387616061","28.0159364396815","30.5611455661123","25.1084650526988","32.4855663356834","37.7650065890941","48.760140383177","49.5851087687822","47.2124014141964","42.0663278144029","39.8031073578127","41.9135725298996","42.7162253394344","41.0655582845267","44.2773457572539","27.0949642006223","32.1199002835607","32.2711577863688","28.0262259968982","34.7665292676888","",
"Guinea-Bissau","GNB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","30.1886617874293","34.3119543730551","35.6301588578834","40.726482435313","39.2484272854731","25.9467135612676","27.9353392566475","32.6021772183379","36.0531088630672","41.5264504714246","41.8418944392083","35.7185592681773","41.2851952257542","32.2537233513242","51.2814145555616","57.7095330036596","31.8351051347901","38.9561509416293","51.1681942831072","46.1895163066756","37.0345133536659","37.7911227858649","50.1118857718988","32.7168642223452","34.3093712444114","35.1432632877289","31.8357674369327","39.8831346454432","35.842844499179","42.8164708921049","33.117493502305","26.822983429257","23.3512789903325","24.5918079147058","26.3852204564166","25.1686504090257","27.6005318822362","33.9507886019217","32.7914364005919","35.2225379927921","35.2243216056502","30.9470005093693","25.697779497172","25.8231995734362","31.3856140517168","32.238492837062","31.3041101104292","31.5957399022231","",
"Equatorial Guinea","GNQ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6070886820041","36.2071319224003","45.462495885091","39.4636564211627","47.8698671729483","58.9097918026514","39.2820339781207","44.7704306482886","39.239968263518","38.4159100730149","42.2195853462674","41.0865003058089","38.1749448699331","",
"Greece","GRC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","16.1592313895872","15.8644712267424","16.3345049157888","17.3825856952389","18.3839685608854","19.6348842006963","18.1449190475773","17.4567903778581","17.7846935456862","18.0830609721483","15.2270169562968","15.1623367647282","16.1877527298491","20.0928544943","21.2612009539225","21.1813344978398","20.830013434306","20.6813556454593","19.4838644679046","20.3584308541522","25.2617464036195","25.7508718660982","24.6424294872635","24.6994048669255","24.0975238803854","24.2541792151932","24.9575234805459","24.1942806610429","23.2986557818526","24.8381031890143","25.3497181549182","24.3931479665721","23.9437536024645","22.9781312415535","21.7175127471644","22.6825973074423","23.2092761701992","23.0519635059274","25.9716968744585","28.1215195825443","34.6972966265243","33.3512249469365","30.2361418115552","29.6454706731948","29.190327020864","29.5886336930166","31.6762298509885","35.0041044593642","35.9681466011804","28.7616598455747","30.726892810869","32.3092041161275","33.1337726282947","33.1657139410876","34.7764129846611","31.6709800188316","31.1811364663292","34.2963254875211","",
"Grenada","GRD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","45.5875553889446","44.9531600861747","55.640122988145","59.8467960760566","68.0522246927155","62.9805304858055","54.4581512164101","48.8878785111228","52.5319994236098","56.4036871276655","53.5290558419555","50.7235339963964","48.116845890072","49.9103262888247","49.5809167531457","44.6949082028274","51.4242260753199","49.8028085835768","49.4509050989873","52.8990293247669","54.2064487542244","56.7802523664599","55.2471202150442","59.6369341134567","53.8399214972567","50.358963272367","52.6992861098454","53.2650742121049","56.9710686520446","57.5919863526574","57.5187421370261","54.6908342287573","46.8029392387022","49.2299166877949","50.7920723792328","49.4678175088824","50.3528390259606","58.9063864385953","56.7157978683925","52.0941061943007","","",
"Greenland","GRL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5009105339527","48.7942056023485","58.6472672201639","51.8907405087082","58.7647889738963","70.394091376455","55.0262482673194","76.4163943742009","92.5500100609904","63.4664108755334","58.5474361026626","48.6896300575131","45.9821770849921","45.9377556230202","","",
"Guatemala","GTM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","14.5362221671351","13.4949394905674","13.422525358517","15.9328476401647","18.0894479323723","19.6109373299487","19.134248939383","19.5115239078087","18.4166407947842","17.4303379637599","17.7783613445378","18.6970979443773","18.536144291629","20.2047322043931","25.6650332331182","23.5332839628075","27.5834408822559","26.256729267157","27.2625448139378","25.8511278112268","24.9190856359552","23.6015094881844","18.6876213842247","14.5524844396692","15.1510030079092","12.9840160733461","14.5921194936727","22.2940550458823","21.9362386547453","22.4740972824037","24.8419645279651","21.5676502615202","27.2962596372204","26.0758970457648","24.850947749203","25.4303863115023","22.5828356581591","23.5958431339438","26.2521333421554","27.3555827290684","28.950553509261","41.3370937672675","39.7329146931489","40.1859800447944","42.1026184758772","40.9939707726033","41.8864569610473","42.3332331989601","39.406977565511","33.1305374576971","36.3093348236151","37.358674799851","36.1139287193203","34.8285984431352","33.5594965547979","30.1458168357463","27.4627762045957","26.861224777013","",
